Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c2,gist,10,1043.085,1032.742–1049.255,1091.935,2.6%,0.70,Index Only Scan,0.036,1043.130
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c2,hash (partial),10,1029.115,961.927–1212.261,1253.024,12.2%,0.71,Seq Scan (fallback),0.052,1029.150
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c2,roaring,10,25.044,23.759–26.657,27.853,6.8%,29.28,RoaringCount,0.036,25.080
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c2,roaring_bitmap,10,957.198,853.058–1009.583,1061.289,12.5%,0.77,Seq Scan (fallback),0.057,957.246
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c2,seq,10,733.391,722.728–749.526,754.845,2.3%,1.00,Seq Scan,0.043,733.434
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,brin,10,837.788,827.190–844.587,848.855,1.4%,1.01,Seq Scan (fallback),0.061,837.851
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,btree,10,528.613,520.977–545.663,549.025,2.5%,1.60,Index Only Scan,0.050,528.654
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,btree_tuned,10,618.848,611.637–623.424,627.802,1.7%,1.37,Index Only Scan,0.044,618.891
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,gin,10,1103.822,1022.516–1248.856,1273.673,10.3%,0.77,Seq Scan (fallback),0.050,1103.868
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,gist,10,1096.582,1089.742–1105.872,1121.577,1.5%,0.77,Index Only Scan,0.039,1096.631
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,hash (partial),10,1221.917,1084.165–1314.491,1319.201,9.9%,0.69,Seq Scan (fallback),0.043,1221.961
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,roaring,10,148.085,139.272–154.811,162.941,6.6%,5.72,RoaringCount,0.037,148.123
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,roaring_bitmap,10,1071.932,938.377–1158.644,1165.017,11.3%,0.79,Seq Scan (fallback),0.036,1071.990
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_c200,seq,10,846.830,832.127–868.079,880.026,2.7%,1.00,Seq Scan,0.043,846.873
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,brin,10,581.337,572.352–587.375,592.880,1.9%,0.56,"Bitmap Heap Scan, Bitmap Index Scan",0.085,581.525
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,btree,10,18.507,16.846–19.392,20.169,10.8%,17.45,"Bitmap Heap Scan, Bitmap Index Scan",0.051,18.577
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,btree_tuned,10,3.074,2.880–3.206,3.288,5.6%,105.07,Index Only Scan,0.057,3.130
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,gin,10,196.188,26.328–270.126,275.822,66.0%,1.65,"Bitmap Heap Scan, Bitmap Index Scan",0.083,196.495
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,gist,10,116.007,41.877–283.878,388.903,84.2%,2.78,"Bitmap Heap Scan, Bitmap Index Scan",0.065,116.081
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,hash (partial),10,21.287,17.717–24.331,144.623,163.1%,15.17,"Bitmap Heap Scan, Bitmap Index Scan",0.058,21.352
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,roaring,10,13.835,13.590–14.327,14.734,3.7%,23.34,RoaringCount,0.049,13.886
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,roaring_bitmap,10,177.072,29.458–257.674,262.567,74.5%,1.82,"Bitmap Heap Scan, Bitmap Index Scan",0.072,177.131
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,group_filtered,seq,10,322.947,321.606–326.895,335.343,2.0%,1.00,Seq Scan,0.050,322.996
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,brin,10,698.741,692.334–707.803,711.204,1.7%,0.64,"Bitmap Heap Scan, Bitmap Index Scan",0.102,699.196
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,btree,10,47.879,46.194–50.532,52.283,5.6%,9.28,"Bitmap Heap Scan, Bitmap Index Scan",0.048,47.936
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,btree_tuned,10,1.202,1.181–1.236,1.265,3.6%,369.78,Index Only Scan,0.054,1.257
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,gin,10,173.709,129.832–194.929,202.491,25.0%,2.56,"Bitmap Heap Scan, Bitmap Index Scan",0.084,173.782
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,gist,10,159.398,85.973–235.464,298.011,52.7%,2.79,"Bitmap Heap Scan, Bitmap Index Scan",0.049,159.448
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,hash (partial),10,489.714,58.611–568.250,611.731,60.3%,0.91,"Bitmap Heap Scan, Bitmap Index Scan",0.067,489.768
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,roaring,10,10.418,10.170–10.751,11.023,3.6%,42.66,RoaringCount,0.057,10.488
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,roaring_bitmap,10,126.021,109.537–143.904,151.932,18.6%,3.53,"Bitmap Heap Scan, Bitmap Index Scan",0.075,126.097
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_and,seq,10,444.472,441.500–453.581,611.583,19.3%,1.00,Seq Scan,0.051,444.524
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,brin,10,400.188,393.549–406.027,413.139,6.5%,1.05,"Bitmap Heap Scan, Bitmap Index Scan",0.091,400.498
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,btree,10,0.310,0.275–0.319,0.344,9.6%,1353.79,Index Only Scan,0.046,0.352
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,btree_tuned,10,0.287,0.274–0.305,0.324,7.5%,1462.28,Index Only Scan,0.048,0.339
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,gin,10,30.000,27.852–31.147,31.554,28.2%,13.99,"Bitmap Heap Scan, Bitmap Index Scan",0.078,30.069
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,gist,10,26.570,24.117–44.480,50.219,48.1%,15.80,"Bitmap Heap Scan, Bitmap Index Scan",0.044,26.613
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,hash (partial),10,25.261,4.298–27.415,28.638,61.6%,16.61,"Bitmap Heap Scan, Bitmap Index Scan",0.045,25.316
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,roaring,10,0.322,0.311–0.368,0.420,13.2%,1305.37,RoaringCount,0.051,0.374
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,roaring_bitmap,10,27.253,25.379–28.809,28.952,32.3%,15.40,"Bitmap Heap Scan, Bitmap Index Scan",0.068,27.320
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_10,seq,10,419.675,416.991–433.018,447.269,3.0%,1.00,Seq Scan,0.049,419.724
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,brin,10,3998.066,3956.026–4036.034,4051.490,1.1%,0.12,"Bitmap Heap Scan, Bitmap Index Scan",0.482,3998.589
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,btree,10,24.575,23.998–24.897,25.867,3.8%,19.03,Index Only Scan,0.438,25.012
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,btree_tuned,10,24.615,24.135–26.098,27.262,5.4%,18.99,Index Only Scan,0.459,25.064
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,gin,10,872.898,822.710–1000.161,1018.729,10.1%,0.54,"Bitmap Heap Scan, Bitmap Index Scan",0.682,873.624
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,gist,10,514.505,429.311–583.605,611.095,15.5%,0.91,"Bitmap Heap Scan, Bitmap Index Scan",0.452,514.973
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,hash (partial),10,565.519,511.732–610.534,635.287,12.5%,0.83,"Bitmap Heap Scan, Bitmap Index Scan",0.454,566.043
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,roaring,10,68.535,66.707–74.149,79.678,7.5%,6.82,RoaringCount,0.775,69.302
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,roaring_bitmap,10,461.502,428.536–532.339,563.554,12.4%,1.01,"Bitmap Heap Scan, Bitmap Index Scan",0.453,461.981
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,in_c20k_1000,seq,10,467.534,461.281–470.791,487.696,2.7%,1.00,Seq Scan,0.446,467.979
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,brin,10,615.220,614.309–620.688,625.464,2.7%,0.60,"Bitmap Heap Scan, Bitmap Index Scan",0.195,615.372
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,btree,10,38.939,37.822–41.430,45.430,7.8%,9.55,Index Only Scan,0.045,38.975
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,btree_tuned,10,39.662,38.910–40.779,43.722,5.1%,9.38,Index Only Scan,0.045,39.697
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,gin,10,654.111,601.393–739.599,813.874,14.7%,0.57,Seq Scan (fallback),0.053,654.169
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,gist,10,152.218,149.930–155.546,158.386,2.5%,2.44,Index Only Scan,0.035,152.278
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,hash (partial),10,738.457,575.053–856.391,897.118,19.6%,0.50,Seq Scan (fallback),0.028,738.479
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,roaring,10,5.324,4.531–6.708,6.994,19.6%,69.86,RoaringCount,0.034,5.359
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,roaring_bitmap,10,347.430,330.018–444.794,571.079,24.9%,1.07,"Bitmap Heap Scan, Bitmap Index Scan",0.035,347.495
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,is_null,seq,10,371.876,370.385–378.155,394.198,2.9%,1.00,Seq Scan,0.036,371.912
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,brin,10,609.186,601.088–623.862,624.865,2.1%,0.60,"Bitmap Heap Scan, Bitmap Index Scan",0.084,609.270
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,btree,10,2.441,2.387–2.793,3.113,12.4%,149.42,Index Only Scan,0.069,2.519
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,btree_tuned,10,2.627,2.422–2.716,2.808,6.6%,138.84,Index Only Scan,0.066,2.720
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,gin,10,416.344,193.639–455.525,473.731,37.6%,0.88,"Bitmap Heap Scan, Bitmap Index Scan",0.076,416.591
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,gist,10,4.681,4.248–4.962,5.614,11.6%,77.92,Index Only Scan,0.067,4.736
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,hash (partial),10,794.080,616.478–852.058,898.181,17.2%,0.46,Seq Scan (fallback),0.045,794.125
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,roaring,10,661.793,640.685–675.733,679.379,3.1%,0.55,Seq Scan (fallback),0.038,661.867
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,roaring_bitmap,10,552.201,482.331–660.416,696.828,19.7%,0.66,Seq Scan (fallback),0.062,552.255
scalar,5000000,dirty_clustered_5pct,prefer_index,64MB,range_random,seq,10,364.732,361.016–376.457,413.347,6.6%,1.00,Seq Scan,0.047,364.778
scalar,5000000,dirty_scattered,default,64MB,and2,brin,10,568.648,564.387–578.885,592.607,2.1%,0.57,"Bitmap Heap Scan, Bitmap Index Scan",0.202,568.923
scalar,5000000,dirty_scattered,default,64MB,and2,btree,10,111.412,19.727–236.790,240.124,83.0%,2.93,"Bitmap Heap Scan, Bitmap Index Scan",0.049,111.470
scalar,5000000,dirty_scattered,default,64MB,and2,btree_tuned,10,8.694,4.718–12.290,12.985,46.1%,37.53,Index Only Scan,0.067,8.761
scalar,5000000,dirty_scattered,default,64MB,and2,gin,10,285.707,182.963–319.225,343.215,26.1%,1.14,"Bitmap Heap Scan, Bitmap Index Scan",0.084,285.778
scalar,5000000,dirty_scattered,default,64MB,and2,gist,10,19.994,17.024–205.994,212.976,105.1%,16.32,"Bitmap Heap Scan, Bitmap Index Scan",0.061,20.054
scalar,5000000,dirty_scattered,default,64MB,and2,hash (partial),10,25.154,18.830–136.721,244.612,124.3%,12.97,"Bitmap Heap Scan, Bitmap Index Scan",0.051,25.222
scalar,5000000,dirty_scattered,default,64MB,and2,roaring,10,4.270,3.892–5.534,6.159,26.9%,76.42,RoaringCount,0.052,4.331
scalar,5000000,dirty_scattered,default,64MB,and2,roaring_bitmap,10,106.227,45.127–157.187,161.515,56.0%,3.07,"Bitmap Heap Scan, Bitmap Index Scan",0.070,106.282
scalar,5000000,dirty_scattered,default,64MB,and2,seq,10,326.293,317.244–394.995,627.724,37.4%,1.00,Seq Scan,0.046,326.340
scalar,5000000,dirty_scattered,default,64MB,and3,brin,10,566.199,554.666–571.095,580.757,2.8%,0.56,"Bitmap Heap Scan, Bitmap Index Scan",0.094,566.534
scalar,5000000,dirty_scattered,default,64MB,and3,btree,10,16.730,15.718–17.969,22.385,19.2%,18.87,"Bitmap Heap Scan, Bitmap Index Scan",0.068,16.850
scalar,5000000,dirty_scattered,default,64MB,and3,btree_tuned,10,0.257,0.215–0.596,0.791,61.2%,1230.99,Index Only Scan,0.061,0.314
scalar,5000000,dirty_scattered,default,64MB,and3,gin,10,29.017,27.570–31.166,33.853,8.8%,10.88,"Bitmap Heap Scan, Bitmap Index Scan",0.085,29.116
scalar,5000000,dirty_scattered,default,64MB,and3,gist,10,30.335,21.509–33.846,38.685,26.0%,10.41,"Bitmap Heap Scan, Bitmap Index Scan",0.052,30.383
scalar,5000000,dirty_scattered,default,64MB,and3,hash (partial),10,23.776,20.331–144.757,274.688,128.0%,13.28,"Bitmap Heap Scan, Bitmap Index Scan",0.065,23.840
scalar,5000000,dirty_scattered,default,64MB,and3,roaring,10,3.458,2.488–3.725,3.985,31.6%,91.31,RoaringCount,0.082,3.525
scalar,5000000,dirty_scattered,default,64MB,and3,roaring_bitmap,10,19.096,12.329–26.476,29.990,37.1%,16.54,"Bitmap Heap Scan, Bitmap Index Scan",0.070,19.170
scalar,5000000,dirty_scattered,default,64MB,and3,seq,10,315.748,311.876–444.721,677.011,40.3%,1.00,Seq Scan,0.048,315.796
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,brin,10,584.942,576.506–588.605,596.579,2.4%,0.57,"Bitmap Heap Scan, Bitmap Index Scan",0.072,585.031
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,btree,10,0.042,0.035–0.047,0.309,171.0%,7919.90,Index Only Scan,0.062,0.104
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,btree_tuned,10,0.041,0.037–0.050,0.054,19.7%,8213.23,Index Only Scan,0.068,0.104
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,gin,10,0.808,0.756–0.859,0.885,13.3%,411.68,"Bitmap Heap Scan, Bitmap Index Scan",0.073,0.894
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,gist,10,0.055,0.048–0.081,0.331,142.2%,6047.93,Index Only Scan,0.052,0.116
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,hash (partial),10,0.048,0.024–0.293,0.520,116.1%,6929.92,Index Scan,0.037,0.080
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,roaring,10,0.026,0.022–0.117,0.356,168.3%,13044.55,RoaringCount,0.041,0.065
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,roaring_bitmap,10,0.336,0.134–0.488,0.826,81.9%,991.46,"Bitmap Heap Scan, Bitmap Index Scan",0.057,0.385
scalar,5000000,dirty_scattered,default,64MB,eq_c1m_12345,seq,10,332.636,326.326–391.675,597.070,32.9%,1.00,Seq Scan,0.041,332.677
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,brin,10,573.048,533.323–582.922,592.202,5.2%,0.56,"Bitmap Heap Scan, Bitmap Index Scan",0.069,573.114
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,btree,10,2.435,2.054–3.374,4.467,35.6%,131.03,Index Only Scan,0.055,2.500
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,btree_tuned,10,16.188,13.019–21.823,24.116,30.8%,19.71,Index Only Scan,0.043,16.232
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,gin,10,64.061,24.197–215.212,245.274,92.1%,4.98,"Bitmap Heap Scan, Bitmap Index Scan",0.057,64.100
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,gist,10,3.929,3.719–4.289,5.565,20.0%,81.22,Index Only Scan,0.061,3.963
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,hash (partial),10,20.147,19.642–77.674,183.165,137.1%,15.84,"Bitmap Heap Scan, Bitmap Index Scan",0.048,20.194
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring,10,1.325,0.699–3.182,3.635,71.3%,240.89,RoaringCount,0.071,1.396
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring_bitmap,10,72.153,24.001–242.719,246.447,89.8%,4.42,"Bitmap Heap Scan, Bitmap Index Scan",0.051,72.203
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,seq,10,319.062,313.706–433.709,687.145,41.5%,1.00,Seq Scan,0.043,319.104
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,brin,10,320.982,316.848–326.157,339.319,3.1%,1.00,Seq Scan (fallback),0.073,321.168
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,btree,10,474.132,397.667–582.003,634.924,20.6%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.051,474.179
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,btree_tuned,10,528.045,439.436–755.335,1007.163,39.9%,0.61,"Bitmap Heap Scan, Bitmap Index Scan",0.041,528.095
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,gin,10,549.769,473.475–612.647,662.053,17.3%,0.58,"Bitmap Heap Scan, Bitmap Index Scan",0.065,549.821
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,gist,10,393.697,384.892–518.396,609.733,22.0%,0.82,"Bitmap Heap Scan, Bitmap Index Scan",0.048,393.745
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,hash (partial),10,831.005,704.685–845.648,864.236,13.4%,0.39,Seq Scan (fallback),0.031,831.034
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,roaring,10,398.706,383.020–420.353,454.070,7.5%,0.81,"Bitmap Heap Scan, Bitmap Index Scan",0.046,398.744
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,roaring_bitmap,10,504.614,403.701–563.167,579.417,16.4%,0.64,"Bitmap Heap Scan, Bitmap Index Scan",0.053,504.679
scalar,5000000,dirty_scattered,default,64MB,eq_c20_3,seq,10,321.371,314.175–497.862,700.590,40.7%,1.00,Seq Scan,0.042,321.414
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,brin,10,576.132,573.163–586.668,591.390,1.4%,0.56,"Bitmap Heap Scan, Bitmap Index Scan",0.077,576.219
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,btree,10,0.073,0.052–0.082,0.101,30.7%,4479.26,Index Only Scan,0.066,0.137
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,btree_tuned,10,0.251,0.203–0.730,0.772,71.1%,1296.39,Index Only Scan,0.068,0.296
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,gin,10,2.282,0.671–2.634,3.360,52.6%,142.34,"Bitmap Heap Scan, Bitmap Index Scan",0.072,2.321
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,gist,10,0.094,0.085–0.102,0.361,109.7%,3454.74,Index Only Scan,0.049,0.145
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,hash (partial),10,2.613,1.563–3.107,3.143,37.5%,124.28,"Bitmap Heap Scan, Bitmap Index Scan",0.043,2.644
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,roaring,10,0.058,0.037–0.181,0.464,136.8%,5599.07,RoaringCount,0.039,0.096
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,roaring_bitmap,10,2.369,1.236–2.540,2.622,47.6%,137.08,"Bitmap Heap Scan, Bitmap Index Scan",0.060,2.420
scalar,5000000,dirty_scattered,default,64MB,eq_c20k_123,seq,10,324.746,319.041–455.487,683.517,39.2%,1.00,Seq Scan,0.042,324.795
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,brin,10,415.159,413.311–425.631,430.834,2.4%,0.99,Seq Scan (fallback),0.075,415.491
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,btree,10,549.602,530.280–697.582,722.504,14.5%,0.75,"Bitmap Heap Scan, Bitmap Index Scan",0.064,549.667
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,btree_tuned,10,728.374,539.765–1382.759,1417.680,43.9%,0.56,"Bitmap Heap Scan, Bitmap Index Scan",0.069,728.413
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,gin,10,786.759,664.412–966.963,984.100,17.7%,0.52,"Bitmap Heap Scan, Bitmap Index Scan",0.072,786.820
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,gist,10,548.176,404.726–602.228,646.427,19.9%,0.75,Seq Scan (fallback),0.046,548.207
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,hash (partial),10,872.558,642.032–919.195,943.174,16.8%,0.47,Seq Scan (fallback),0.052,872.601
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring,10,522.885,513.048–539.909,614.097,8.8%,0.78,"Bitmap Heap Scan, Bitmap Index Scan",0.071,522.939
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring_bitmap,10,668.373,580.489–734.027,788.010,14.3%,0.61,"Bitmap Heap Scan, Bitmap Index Scan",0.057,668.419
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,seq,10,409.870,405.331–570.840,796.115,33.4%,1.00,Seq Scan,0.043,409.913
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,brin,10,21.745,20.876–22.586,25.111,7.9%,16.12,"Bitmap Heap Scan, Bitmap Index Scan",0.189,22.206
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,btree,10,1.566,1.542–1.634,1.882,9.4%,223.79,Index Only Scan,0.038,1.632
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,btree_tuned,10,2.727,2.426–2.904,3.126,12.4%,128.51,Index Only Scan,0.055,2.782
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,gin,10,6.256,4.582–6.832,8.006,25.1%,56.01,"Bitmap Heap Scan, Bitmap Index Scan",0.069,6.319
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,gist,10,3.529,3.328–3.901,4.228,10.5%,99.31,Index Only Scan,0.046,3.580
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,hash (partial),10,6.524,3.597–6.691,6.978,30.0%,53.72,"Bitmap Heap Scan, Bitmap Index Scan",0.042,6.577
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,roaring,10,0.019,0.012–0.025,0.027,34.1%,18445.00,RoaringCount,0.045,0.063
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,roaring_bitmap,10,4.491,3.482–5.642,6.282,29.4%,78.03,"Bitmap Heap Scan, Bitmap Index Scan",0.062,4.541
scalar,5000000,dirty_scattered,default,64MB,eq_clustered_17,seq,10,350.455,342.495–482.889,712.000,36.7%,1.00,Seq Scan,0.043,350.497
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,brin,10,363.554,357.767–372.668,378.531,2.4%,1.02,Seq Scan (fallback),0.072,363.624
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,btree,10,2.093,1.855–3.493,4.346,40.1%,176.41,Index Only Scan,0.053,2.158
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,btree_tuned,10,19.267,7.843–20.968,21.756,38.9%,19.16,Index Only Scan,0.070,19.345
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,gin,10,229.072,220.690–235.855,236.199,32.3%,1.61,"Bitmap Heap Scan, Bitmap Index Scan",0.052,229.118
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,gist,10,3.941,3.510–3.990,4.238,10.2%,93.69,Index Only Scan,0.039,3.998
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,hash (partial),10,229.560,89.397–244.707,259.088,55.7%,1.61,"Bitmap Heap Scan, Bitmap Index Scan",0.034,229.594
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,roaring,10,2.551,0.848–3.040,3.277,50.1%,144.74,RoaringCount,0.068,2.590
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,roaring_bitmap,10,228.290,173.463–239.664,240.470,36.2%,1.62,"Bitmap Heap Scan, Bitmap Index Scan",0.062,228.339
scalar,5000000,dirty_scattered,default,64MB,eq_nullable_17,seq,10,369.234,363.024–481.426,719.335,35.7%,1.00,Seq Scan,0.042,369.277
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,brin,10,507.277,491.832–519.522,539.125,3.6%,0.99,Seq Scan (fallback),0.075,507.361
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,btree,10,666.997,636.600–708.453,732.815,12.4%,0.75,Seq Scan (fallback),0.045,667.048
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,btree_tuned,10,751.385,656.907–820.298,869.077,14.5%,0.67,Seq Scan (fallback),0.042,751.424
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,gin,10,759.546,682.122–825.327,847.448,11.6%,0.66,Seq Scan (fallback),0.073,759.623
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,gist,10,596.733,516.829–648.375,717.234,14.3%,0.84,Seq Scan (fallback),0.040,596.773
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,hash (partial),10,844.728,786.935–995.228,1042.829,13.2%,0.59,Seq Scan (fallback),0.041,844.767
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,roaring,10,651.253,631.548–697.743,749.652,7.4%,0.77,Seq Scan (fallback),0.069,651.324
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,roaring_bitmap,10,700.504,585.959–835.272,886.400,19.3%,0.72,Seq Scan (fallback),0.054,700.563
scalar,5000000,dirty_scattered,default,64MB,eq_skew_0,seq,10,501.154,491.895–584.338,830.937,26.9%,1.00,Seq Scan,0.043,501.196
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,brin,10,565.979,554.637–570.406,602.527,4.0%,0.58,"Bitmap Heap Scan, Bitmap Index Scan",0.081,566.058
